date,temperature,humidity,luminosity
2019-12-04 16:36:22.645,22.4,26.8,340
2019-12-04 16:36:22.645,22.4,26.8,337
2019-12-04 16:36:22.669,22.4,26.8,340
2019-12-04 16:36:22.670,22.4,26.8,328
2019-12-04 16:36:22.670,22.4,26.9,334
2019-12-04 16:36:22.670,22.4,27.0,334
2019-12-04 16:36:22.671,22.4,27.1,340
2019-12-04 16:36:22.671,22.4,27.2,340
2019-12-04 16:36:22.671,22.4,27.1,334
2019-12-04 16:36:22.671,22.4,27.1,337
2019-12-04 16:36:22.672,22.4,27.1,337
2019-12-04 16:36:22.672,22.4,27.4,328
2019-12-04 16:36:22.673,22.4,27.5,340
2019-12-04 16:36:22.673,22.4,27.5,340
2019-12-04 16:36:22.674,22.4,27.7,337
2019-12-04 16:36:22.674,22.5,28.5,337
2019-12-04 16:36:22.674,22.5,28.8,337
2019-12-04 16:36:22.674,22.5,28.6,343
2019-12-04 16:36:22.675,22.5,28.9,337
2019-12-04 16:36:22.675,22.5,29.2,334
2019-12-04 16:36:22.675,22.5,29.9,334
2019-12-04 16:36:22.675,22.5,29.9,343
2019-12-04 16:36:22.676,22.5,29.8,343
2019-12-04 16:36:22.676,22.5,29.9,343
2019-12-04 16:36:22.676,22.5,29.5,343
2019-12-04 16:36:22.676,22.5,29.2,346
2019-12-04 16:36:22.677,22.5,28.9,343
2019-12-04 16:36:22.677,22.5,28.7,343
2019-12-04 16:36:22.677,22.6,28.5,343
2019-12-04 16:36:22.677,22.5,28.2,343
2019-12-04 16:36:22.677,22.5,28.0,343
2019-12-04 16:36:22.678,22.6,27.8,343
2019-12-04 16:36:22.678,22.5,27.7,343
2019-12-04 16:36:22.678,22.5,27.6,343
2019-12-04 16:36:22.678,22.5,27.4,343
2019-12-04 16:36:22.678,22.5,27.3,343
2019-12-04 16:36:22.679,22.5,27.3,343
2019-12-04 16:36:22.679,22.5,27.2,343
2019-12-04 16:36:22.679,22.5,27.2,340
2019-12-04 16:36:22.679,22.5,27.2,337
2019-12-04 16:36:22.680,22.5,27.1,343
2019-12-04 16:36:22.680,22.5,27.1,343
